Longitude,Latitude,operator_name,avg_dl_4g_ios,avg_dl_4g_ad,avg_dl_ip12_5g,avg_dl_ad_5g,avg_dl_4g_ios_pred,avg_dl_4g_ad_pred,avg_dl_ip12_5g_pred,avg_dl_ad_5g_pred
24.81820552,60.26176948,Elisa,27.9,,,,41,52,108,160
24.81820552,60.26176948,Telia,11.8,14,,,14,27,295,197
24.81820552,60.26399739,DNA,,36.2,,,71,52,291,348
24.81820552,60.26399739,Elisa,24,32.5,,,43,48,101,180
24.81820552,60.26399739,Telia,3.8,28.2,,,13,34,294,199
24.81820552,60.26622516,DNA,,,,286.3,78,57,276,350
24.81820552,60.26622516,Elisa,,19.8,,,56,44,102,212
24.81820552,60.26845277,DNA,,54.95,,891.3,81,62,256,363
24.81820552,60.26845277,Elisa,89.86666667,39.4,,,73,51,107,245
24.81820552,60.26845277,Telia,25.6,17.7,,,22,38,294,209
24.81820552,60.27068023,DNA,,81.05,158.85,,83,73,229,354
24.81820552,60.27068023,Elisa,,6.5,,,80,48,113,239
24.81820552,60.27290755,Elisa,,42.8,,,81,57,119,220
24.81820552,60.27290755,Telia,,46.2,,,26,46,295,241
24.81820552,60.27513471,Elisa,,40.8,,,80,57,124,213
24.81820552,60.27513471,Telia,25.9,25.9,,,26,38,295,257
24.81820552,60.27736171,DNA,58.4,84.9,,,55,66,276,297
24.81820552,60.27736171,Elisa,,76.46666667,,276.05,80,67,124,214
24.81820552,60.27736171,Telia,6.4,38.1,,,22,38,294,267
24.81820552,60.27958857,DNA,,52.5,,,45,55,283,279
24.81820552,60.27958857,Elisa,,55.9,,,79,60,112,173
24.81820552,60.27958857,Telia,18,23.82,,,28,32,292,273
24.81820552,60.28181527,DNA,8.4,,,,34,46,287,263
24.81820552,60.28181527,Elisa,,59.68,,130.9,77,57,100,151
24.81820552,60.28181527,Telia,,19.675,,,36,33,290,275
24.81820552,60.28404183,Elisa,68.05,27.86666667,,,72,52,101,155
24.81820552,60.28404183,Telia,,76.55,,,39,49,287,275
24.81820552,60.28849448,DNA,,8,,,52,19,293,252
24.81820552,60.28849448,Telia,,20,,,41,34,281,272
24.81820552,60.30629902,DNA,,,,,51,32,277,327
24.81820552,60.33298765,Elisa,,,,194.1,51,70,158,157
24.81820552,60.33521072,Elisa,,,,,57,61,179,137
24.81820552,60.33521072,Telia,,,,,43,25,280,228
24.81820552,60.33743363,DNA,65.6,,,,53,65,288,325
24.81820552,60.33743363,Elisa,,80.5,,,63,56,207,118
24.81820552,60.33743363,Telia,,6.3,,,40,20,279,233
24.81820552,60.3396564,Elisa,64.9,9.2,268,15.9,69,35,244,95
24.81820552,60.34187901,Elisa,,,290.8,,77,39,262,132
24.81820552,60.34410148,Elisa,97.5,,,,78,43,252,162
24.81820552,60.34854595,Telia,,,,,34,37,272,251
24.81820552,60.35965447,Elisa,,69.2,,,43,53,211,174
24.81820552,60.35965447,Telia,,52.33333333,,,37,47,269,260
24.81820552,60.36409683,Elisa,,64,,,43,50,199,166
24.81820552,60.36631777,Elisa,,12.7,,,43,37,193,170
24.82269709,60.14570862,Elisa,,23.8,,,52,33,153,194
24.82269709,60.16805991,Elisa,,,,120.9,74,66,111,158
24.82269709,60.1702942,DNA,124.1,,107.2,615.5,86,119,173,531
24.82269709,60.1702942,Elisa,72.9,,,,70,71,114,157
24.82269709,60.1702942,Telia,50.4,,,,51,55,382,407
24.82269709,60.17252835,DNA,,27.2,15.3,,61,85,159,504
24.82269709,60.17252835,Elisa,,80.5,,,65,73,122,162
24.82269709,60.17252835,Telia,143,55.3,,,45,53,320,363
24.82269709,60.17476233,Elisa,74.53333333,32.3,,,66,58,140,172
24.82269709,60.17476233,Telia,41.2,,,,42,51,232,303
24.82269709,60.17699617,DNA,33.4,,,,49,62,252,481
24.82269709,60.17699617,Elisa,116.1,,90.6,,77,58,164,196
24.82269709,60.17699617,Telia,37.6,55.35,,,43,53,157,244
24.82269709,60.17922986,DNA,106.1,83,,470.5,77,73,275,462
24.82269709,60.17922986,Elisa,35.4,36,368.4,263,70,55,248,237
24.82269709,60.17922986,Telia,54.8,66.53333333,23.5,,52,54,110,187
24.82269709,60.18146339,DNA,83.85,162.25,,,80,105,292,453
24.82269709,60.18146339,Elisa,116.9,103.5,,274.1333333,93,75,199,247
24.82269709,60.18146339,Telia,,18.4,,,59,45,144,143
24.82269709,60.18369677,DNA,,117.95,,,83,107,299,490
24.82269709,60.18369677,Elisa,,84.9,96.4,134.45,85,78,146,213
24.82269709,60.18369677,Telia,,41.6,,100.2,65,55,177,131
24.82269709,60.18593,DNA,125.2,87.4,,756.4,91,108,302,592
24.82269709,60.18593,Elisa,,84.1,,106.3,74,79,154,181
24.82269709,60.18593,Telia,125.85,72.7,,302.05,81,64,209,185
24.82269709,60.18816308,DNA,,,,,74,112,269,585
24.82269709,60.18816308,Elisa,,71.7,,28,66,76,172,161
24.82269709,60.18816308,Telia,55.7,,,104,66,59,237,150
24.82269709,60.19932619,Elisa,49.2,,,,47,48,113,220
24.82269709,60.20155836,Elisa,,,95.9,,46,47,100,219
24.82269709,60.20379037,DNA,,,,,65,58,214,288
24.82269709,60.20379037,Elisa,48.9,,,,48,48,100,229
24.82269709,60.2104855,DNA,92.1,110.9,,290.6,79,85,197,338
24.82269709,60.2104855,Elisa,42,27.3,,174.75,46,38,182,235
24.82269709,60.2104855,Telia,106.25,90.64,,563.4,69,71,306,430
24.82269709,60.21271691,DNA,56.23333333,68.725,29.5,405.9,67,78,167,398
24.82269709,60.21271691,Elisa,49.7,16.85,,231.65,45,41,225,260
24.82269709,60.21271691,Telia,38.15,82.625,279.5,,47,63,291,374
24.82269709,60.21494817,DNA,41.73333333,32.1,,,63,60,232,399
24.82269709,60.21494817,Elisa,39.63333333,76.1,,346.5,51,62,270,312
24.82269709,60.21494817,Telia,13.6,32.7,,223.2,35,45,273,329
24.82269709,60.21717927,DNA,78.725,41.5,,,78,64,280,379
24.82269709,60.21717927,Elisa,104.6166667,71.26,436.9,519.3333333,71,64,316,365
24.82269709,60.21717927,Telia,21.15,29.86,155.6,,41,42,235,372
24.82269709,60.21941022,DNA,,129.8,,305.1,84,91,305,329
24.82269709,60.21941022,Elisa,,51.5,,579.8,58,51,248,291
24.82269709,60.21941022,Telia,81.8,31.35,,349,63,47,245,375
24.82269709,60.22164102,DNA,156.4,55.16666667,,158.1,99,69,311,272
24.82269709,60.22164102,Elisa,67.65,48.36,,,51,41,200,191
24.82269709,60.22164102,Telia,30.7,,,,55,54,246,364
24.82269709,60.22387167,DNA,89.775,43.1,,237.05,78,62,301,254
24.82269709,60.22387167,Elisa,34.3,29.7,,74.6,41,36,175,129
24.82269709,60.22387167,Telia,51.85,23.78,179.5,,54,45,228,300
24.82269709,60.22610217,DNA,77.15,68,269.3,,74,77,322,220
24.82269709,60.22610217,Elisa,51.75,39.325,,143.1,51,45,167,143
24.82269709,60.22610217,Telia,13.075,27.16,,108.5,38,39,242,205
24.82269709,60.22833251,DNA,130.8,77,553.2,87.2,85,91,421,176
24.82269709,60.22833251,Elisa,80.3,94.2,230.1,206,62,59,181,173
24.82269709,60.22833251,Telia,23.1,,,144.9,37,43,248,184
24.82269709,60.2305627,DNA,,111.15,,134.7,69,103,429,187
24.82269709,60.2305627,Elisa,34.1,,,,49,44,178,186
24.82269709,60.2305627,Telia,,53.2,,,41,46,248,198
24.82269709,60.23279275,DNA,101.1,,,,71,103,413,209
24.82269709,60.23279275,Elisa,18.2,22.2,,,44,37,193,217
24.82269709,60.23279275,Telia,,36.4,,,43,45,245,222
24.82269709,60.23502263,DNA,,81.25,,61.2,65,90,383,183
24.82269709,60.23502263,Elisa,,49.8,641,640.5,54,48,221,249
24.82269709,60.23502263,Telia,,69.2,,,48,50,242,267
24.82269709,60.23725237,DNA,,147.7,,,76,99,356,230
24.82269709,60.23725237,Elisa,73.53333333,48.25,,184.1,59,48,267,247
24.82269709,60.23725237,Telia,,24.2,684.5,326,54,46,263,341
24.82269709,60.23948196,DNA,,64.75,,,90,78,338,265
24.82269709,60.23948196,Elisa,49.95,59.3,807.5,282.4,52,47,312,268
24.82269709,60.23948196,Telia,,92.275,,452.36,58,71,298,420
24.82269709,60.24171139,DNA,131.05,90.8,,,98,78,326,294
24.82269709,60.24171139,Elisa,,31.7,486.55,112.1,51,37,353,219
24.82269709,60.24171139,Telia,49.63333333,82.1,,450.2,56,79,342,413
24.82269709,60.24394068,DNA,,229.4,,,88,73,320,317
24.82269709,60.24394068,Elisa,,19.66666667,,,50,31,264,222
24.82269709,60.24394068,Telia,,,602,,56,75,410,361
24.82269709,60.25285629,DNA,103.1,61.7,,,90,70,320,337
24.82269709,60.25285629,Elisa,119.3666667,78.43333333,,,93,64,107,200
24.82269709,60.25285629,Telia,,,,,38,46,314,213
24.82269709,60.25508481,DNA,84.25,,,,84,70,321,327
24.82269709,60.25508481,Elisa,74.125,83.4,68.1,192.95,82,61,100,189
24.82269709,60.25508481,Telia,29.8,43.36666667,,,30,41,308,200
24.82269709,60.25731319,DNA,46.9,,,,70,73,321,319
24.82269709,60.25731319,Elisa,136.8,0.9,,181.5,83,41,123,176
24.82269709,60.25731319,Telia,,10.7,,,22,27,305,194
24.82269709,60.25954141,DNA,,147.2,,,70,92,320,318
24.82269709,60.25954141,Elisa,19.2,94,157,157.225,45,59,127,164
24.82269709,60.25954141,Telia,10.6,20.9,,,15,24,304,191
24.82269709,60.26176948,DNA,,88.8,,,69,81,316,327
24.82269709,60.26176948,Elisa,,,,,41,57,105,160
24.82269709,60.26176948,Telia,6.45,30.4,,,11,28,304,191
24.82269709,60.26399739,Elisa,70.1,85.9,52.9,,51,66,86,157
24.82269709,60.26399739,Telia,7.466666667,,,,12,33,304,191
24.82269709,60.26622516,DNA,,,,574.9,77,72,295,420
24.82269709,60.26622516,Elisa,,87.6,,48.2,58,73,98,146
24.82269709,60.26622516,Telia,16.2,22.4,,,18,37,304,191
24.82269709,60.26845277,DNA,77.9,72.35,,910.9,85,70,279,385
24.82269709,60.26845277,Elisa,49,116.9,,,69,83,108,195
24.82269709,60.26845277,Telia,1.3,,,,20,50,304,197
24.82269709,60.27068023,DNA,140.75,73.65,,388.9,102,70,267,366
24.82269709,60.27068023,Elisa,126.25,73.775,,,95,73,116,209
24.82269709,60.27068023,Telia,,102.05,,,29,66,305,220
24.82269709,60.27736171,DNA,48,,,,53,60,286,287
24.82269709,60.27736171,Elisa,89.7,123,181.6,,82,83,145,197
24.82269709,60.27958857,Elisa,71.25,21.5,,,77,58,125,180
24.82269709,60.27958857,Telia,48.1,37.8,,,42,38,301,283
24.82269709,60.28181527,DNA,,,,,38,40,294,245
24.82269709,60.28181527,Elisa,96.2,65.2,,,80,65,113,167
24.82269709,60.28181527,Telia,50.8,23.1,,,45,35,297,284
24.82269709,60.28849448,DNA,,7.7,,,54,26,297,229
24.82269709,60.30184879,DNA,,8.6,,,56,22,287,319
24.82269709,60.30407398,Telia,14.45,,,,26,52,269,283
24.82269709,60.32631754,DNA,,3.6,,,35,19,266,312
24.82269709,60.32854106,Elisa,,,66,72.9,43,75,117,132
24.82269709,60.32854106,Telia,,,,,61,36,286,247
24.82269709,60.33076443,Elisa,,93.95,116.6,,46,79,124,132
24.82269709,60.33076443,Telia,,,,,53,32,288,239
24.82269709,60.33298765,Elisa,,91.8,,,51,74,144,135
24.82269709,60.33743363,Elisa,,,181.5,,62,47,195,125
24.82269709,60.35076795,DNA,24.6,,,,35,53,294,331
24.82269709,60.35521152,DNA,44.9,,,,44,54,295,332
24.82718867,60.16805991,Elisa,117,69.4,,156.4,86,68,110,201
24.82718867,60.1702942,DNA,,181.9,,201.3,71,146,195,428
24.82718867,60.1702942,Elisa,51.5,,,100.3,69,74,110,168
24.82718867,60.1702942,Telia,77.35,66.7,549.3,633.4,57,57,426,478
24.82718867,60.17252835,DNA,,183,,,55,135,208,468
24.82718867,60.17252835,Elisa,89.1,114.9,,,71,84,113,171
24.82718867,60.17252835,Telia,35.8,136.85,,,45,51,348,394
24.82718867,60.17476233,DNA,7.7,,,,35,99,260,482
24.82718867,60.17476233,Elisa,43.25,,95.6,,60,70,122,177
24.82718867,60.17476233,Telia,,43.8,,,43,50,275,323
24.82718867,60.17699617,DNA,36.55,30.85,423.5,,44,65,335,476
24.82718867,60.17699617,Elisa,57.6,81.3,268.4,,66,68,181,204
24.82718867,60.17699617,Telia,48.85,73.15,,,46,60,218,260
24.82718867,60.17922986,DNA,76.875,11,,333.1,64,49,357,409
24.82718867,60.17922986,Elisa,67.26666667,65.575,,398.35,73,63,180,267
24.82718867,60.17922986,Telia,59.925,66.93333333,,,57,62,187,203
24.82718867,60.18146339,DNA,,29.3,,,73,61,385,384
24.82718867,60.18146339,Elisa,,66.6,,267.0666667,81,65,160,240
24.82718867,60.18146339,Telia,98.6,81.5,,,72,63,187,155
24.82718867,60.18369677,DNA,,70.54,,344,76,88,396,405
24.82718867,60.18369677,Elisa,88.2,52.6,63.95,202.6,84,65,126,207
24.82718867,60.18369677,Telia,72.1,64.55,,56.3,70,62,201,115
24.82718867,60.18593,DNA,71.1,181.8,642.6,1086.3,75,126,422,514
24.82718867,60.18593,Elisa,80.26666667,68.1,,,82,73,164,215
24.82718867,60.18593,Telia,,59.6,,,71,62,220,135
24.82718867,60.18816308,DNA,,149.9,,774.4,67,118,312,605
24.82718867,60.18816308,Elisa,135.7,109.2333333,,448.9,91,83,191,278
24.82718867,60.18816308,Telia,,145,,175.3,68,61,240,150
24.82718867,60.190396,DNA,18.9,,,,50,91,260,549
24.82718867,60.20379037,DNA,,54.45,,,67,65,202,309
24.82718867,60.20379037,Elisa,,38.35,,,53,46,112,212
24.82718867,60.20379037,Telia,71.5,50,,,66,59,306,291
24.82718867,60.20602223,Telia,,108.1666667,,,59,76,304,315
24.82718867,60.20825394,Elisa,,57.8,,215.3,53,48,139,219
24.82718867,60.20825394,Telia,49.7,,,,55,69,301,347
24.82718867,60.2104855,DNA,,40.43333333,,343.95,71,87,153,320
24.82718867,60.2104855,Elisa,,,,214.4,43,38,178,223
24.82718867,60.2104855,Telia,55.2,43.35,,908.7,54,60,297,370
24.82718867,60.21271691,DNA,49.13333333,197.0666667,,,62,122,155,327
24.82718867,60.21271691,Elisa,6.7,21.875,,570.2,31,33,226,249
24.82718867,60.21271691,Telia,35.375,67.075,,,44,59,291,363
24.82718867,60.21494817,DNA,74.025,51.08333333,,321.05,69,86,218,322
24.82718867,60.21494817,Elisa,49.06666667,33.38,322.1666667,251.65,45,45,276,277
24.82718867,60.21494817,Telia,52.53333333,15.025,319.5,,42,43,288,357
24.82718867,60.21717927,DNA,,,402.7,,76,78,306,303
24.82718867,60.21717927,Elisa,,119.48,261.5,290.9,55,66,265,298
24.82718867,60.21717927,Telia,20.9,22.075,,,39,46,268,378
24.82718867,60.21941022,Elisa,,13.1,,346.3333333,54,40,219,274
24.82718867,60.21941022,Telia,,83.33333333,,,54,66,264,408
24.82718867,60.22164102,DNA,49.1,,423.5,,74,55,351,269
24.82718867,60.22164102,Elisa,,15.41666667,,63.9,45,36,170,156
24.82718867,60.22164102,Telia,,108.0666667,,578,64,75,260,441
24.82718867,60.22387167,DNA,44.9,37.2,,,72,54,336,263
24.82718867,60.22387167,Elisa,6.8,12.86666667,,,34,35,154,127
24.82718867,60.22387167,Telia,94.175,81.1,,,72,63,253,332
24.82718867,60.22610217,DNA,,151.95,,,78,94,348,250
24.82718867,60.22610217,Elisa,51.925,30.05,,73.9,51,44,156,118
24.82718867,60.22610217,Telia,,33,,,60,51,254,237
24.82718867,60.22833251,DNA,22.2,131.3,316.7,,59,100,373,235
24.82718867,60.22833251,Elisa,82.2,50.6,,175.2,65,51,162,155
24.82718867,60.22833251,Telia,88.6,77.6,,,59,62,257,189
24.82718867,60.2305627,DNA,61.05,,,,56,90,408,238
24.82718867,60.2305627,Elisa,56,10.2,605.1,,59,41,163,170
24.82718867,60.2305627,Telia,,61.1,,,47,59,258,183
24.82718867,60.23279275,DNA,32.1,96.7,420.5,336.1,48,83,410,261
24.82718867,60.23279275,Elisa,88.2,12.35,,,67,43,163,199
24.82718867,60.23279275,Telia,54.6,71.8,,,46,57,257,210
24.82718867,60.23502263,DNA,50.5,40,,,58,60,391,242
24.82718867,60.23502263,Elisa,113.4333333,88.56666667,82.9,,78,63,158,237
24.82718867,60.23502263,Telia,34.1,,,,42,48,259,262
24.82718867,60.23725237,DNA,,31.575,,,78,54,371,255
24.82718867,60.23725237,Elisa,73.3,,,216.1333333,71,51,222,235
24.82718867,60.23725237,Telia,,25.7,,,50,45,272,332
24.82718867,60.23948196,DNA,160,55.1,,,102,59,355,281
24.82718867,60.23948196,Elisa,,42.25,,,64,43,266,234
24.82718867,60.23948196,Telia,,133.3,,,53,64,300,408
24.82718867,60.24171139,DNA,40.2,,,,77,62,343,307
24.82718867,60.24171139,Elisa,,,,211.8333333,56,38,270,214
24.82718867,60.24171139,Telia,,,,622.1,51,76,340,474
24.82718867,60.24394068,Elisa,,,,,50,33,210,204
24.82718867,60.25285629,DNA,58.3,,,,89,68,333,337
24.82718867,60.25285629,Elisa,,24.7,75.2,,74,51,83,170
24.82718867,60.25285629,Telia,,65.7,,,39,56,320,215
24.82718867,60.25508481,DNA,150.5,,,,109,69,335,320
24.82718867,60.25508481,Elisa,65.2,52.95,25.5,,69,55,76,170
24.82718867,60.25508481,Telia,35.75,70.23333333,,,33,48,314,198
24.82718867,60.25731319,DNA,105.65,74.425,,290.5,94,73,337,305
24.82718867,60.25731319,Elisa,45.7,59.31666667,175.3,155.4,60,52,126,165
24.82718867,60.25731319,Telia,25.05,31.25,,,25,31,312,188
24.82718867,60.25954141,DNA,,70.66666667,,,77,78,338,309
24.82718867,60.25954141,Elisa,,33.1,,184.4,51,47,120,167
24.82718867,60.25954141,Telia,15.35,21.3,,,19,25,313,184
24.82718867,60.26176948,DNA,,61.16666667,,227.55,69,78,336,303
24.82718867,60.26176948,Elisa,24.63333333,55.7,,160.3333333,38,53,108,159
24.82718867,60.26176948,Telia,9.4,,,,16,29,314,187
24.82718867,60.26399739,DNA,305.9,142,,,67,92,331,347
24.82718867,60.26399739,Elisa,42.4,60,,,43,60,100,155
24.82718867,60.26399739,Telia,,31.4,,,21,37,314,191
24.82718867,60.26622516,DNA,,88.7,,,73,78,322,377
24.82718867,60.26622516,Elisa,,149.7,,,53,73,103,159
24.82718867,60.26622516,Telia,19,,,,25,50,314,192
24.82718867,60.26845277,DNA,276.5,,,,84,67,312,371
24.82718867,60.26845277,Elisa,83.9,106,,205.8,72,89,112,183
24.82718867,60.26845277,Telia,66,,,105.4,37,58,314,182
24.82718867,60.27068023,DNA,,60.9,,,91,63,303,351
24.82718867,60.27068023,Elisa,95.7,100.7,,,87,88,119,188
24.82718867,60.27068023,Telia,,,,,37,62,316,230
24.82718867,60.27290755,DNA,,54.1,,,84,60,299,325
24.82718867,60.27290755,Elisa,,84.7,,180,86,81,125,186
24.82718867,60.27290755,Telia,,,,,42,59,317,264
24.82718867,60.28181527,DNA,,16.3,,,39,34,302,226
24.82718867,60.28181527,Elisa,,147.2,,186.5,70,77,116,173
24.82718867,60.28404183,DNA,,13.1,,,42,33,302,200
24.82718867,60.28404183,Elisa,48.2,109.7,,,66,85,113,167
24.82718867,60.28626823,Elisa,97.8,,,,79,70,115,167
24.82718867,60.30407398,Elisa,0.1,,,,56,21,166,184
24.82718867,60.30407398,Telia,29.2,60.1,,,33,54,271,284
24.82718867,60.31519765,DNA,,49.2,,,35,44,230,323
24.82718867,60.31742193,Elisa,,,,,46,47,295,189
24.82718867,60.31964606,DNA,,29.06666667,,,33,35,227,304
24.82718867,60.31964606,Elisa,,59.3,,,45,55,307,219
24.82718867,60.31964606,Telia,55.65,46.4,,,62,40,263,362
24.82718867,60.32409386,Elisa,,195.9,282.9,285.5,41,62,236,256
24.82718867,60.32409386,Telia,,,236.4,,78,44,274,326
24.82718867,60.32631754,Elisa,,111.6,,,41,73,165,204
24.82718867,60.32854106,DNA,36.4,,,,33,30,272,311
24.82718867,60.33743363,DNA,,79.8,,,38,64,288,324
24.82718867,60.33743363,Elisa,,,,147.7,60,36,187,139
24.82718867,60.33743363,Telia,,21,,,37,24,285,239
24.82718867,60.34187901,Elisa,,,289.7,,69,38,253,165
24.82718867,60.34410148,Elisa,,61.65,,,67,47,245,186
24.83168025,60.16805991,DNA,,136.9,,769.5,67,133,223,558
24.83168025,60.16805991,Elisa,,,,499.6,76,65,108,310
24.83168025,60.17476233,DNA,,,,411.5,45,118,294,463
24.83168025,60.17476233,Elisa,44.63333333,63.6,,159.4,58,67,106,168
24.83168025,60.17476233,Telia,,19.6,,,42,44,302,325
24.83168025,60.17699617,DNA,549.7,176.9,,739.8,45,110,352,519
24.83168025,60.17699617,Elisa,142.625,137.4,50.9,122.25,66,66,103,165
24.83168025,60.17699617,Telia,25.8,70.3,,,41,59,265,271
24.83168025,60.17922986,DNA,12.6,13.3,,447.8,46,56,404,411
24.83168025,60.17922986,Elisa,101.6,,,,77,62,126,192
24.83168025,60.17922986,Telia,48.3,,293.9,,54,61,252,221
24.83168025,60.18146339,DNA,90.3,,613.3,162.2,69,57,467,300
24.83168025,60.18146339,Elisa,53.75,40.1,,,68,55,137,188
24.83168025,60.18146339,Telia,73.9,43.4,,,64,59,230,177
24.83168025,60.18369677,DNA,51.66,91.7,,243.7,65,79,428,322
24.83168025,60.18369677,Elisa,82.56,58.7,142.4,147.7,74,60,151,178
24.83168025,60.18369677,Telia,38.31666667,75.85,,153.05,59,67,227,144
24.83168025,60.18593,DNA,,,,,71,94,381,432
24.83168025,60.18593,Elisa,,163.7,,,74,66,193,210
24.83168025,60.18593,Telia,,59.8,,32.3,62,66,234,115
24.83168025,60.18816308,DNA,,,159.3,,68,92,283,510
24.83168025,60.18816308,Elisa,154.8,73.15,291.9,,76,69,232,248
24.83168025,60.18816308,Telia,149.9,196.4,,,63,65,245,146
24.83168025,60.190396,DNA,,36.12,,,64,72,266,511
24.83168025,60.190396,Elisa,57.8,59,,342.1,68,63,208,270
24.83168025,60.190396,Telia,64.75,58,,6.9,65,59,257,144
24.83168025,60.19262878,Telia,,31.8,,,64,47,268,225
24.83168025,60.20825394,DNA,,,154.7,,71,104,155,301
24.83168025,60.20825394,Elisa,89,,86.6,,62,49,125,188
24.83168025,60.20825394,Telia,,,,,42,66,290,301
24.83168025,60.2104855,DNA,,139.1,,,71,117,127,293
24.83168025,60.2104855,Elisa,36.6,,,,42,38,168,208
24.83168025,60.21271691,DNA,50.9,89.63333333,23.6,200.5,67,114,120,269
24.83168025,60.21271691,Elisa,22.6,21.45,,,32,28,208,238
24.83168025,60.21271691,Telia,53.7,54.625,,,45,57,288,334
24.83168025,60.21494817,DNA,81.96666667,192.95,,,72,129,202,270
24.83168025,60.21494817,Elisa,29.9,32.94,,,37,34,233,254
24.83168025,60.21494817,Telia,34.4,79.45,270.4,388.3666667,41,63,285,356
24.83168025,60.21717927,DNA,,107.2,,155.9,72,94,274,237
24.83168025,60.21717927,Elisa,,44.76666667,,222.1,50,42,223,240
24.83168025,60.21717927,Telia,61.3,87.425,,,47,68,292,370
24.83168025,60.21941022,DNA,110.95,15.45,,,80,50,314,256
24.83168025,60.21941022,Elisa,,6.5,,291.15,49,37,182,232
24.83168025,60.21941022,Telia,,83.25,,402.4,52,71,297,399
24.83168025,60.22164102,DNA,,,,,74,41,335,278
24.83168025,60.22164102,Elisa,57.8,116.25,36.4,115.3333333,48,63,120,159
24.83168025,60.22164102,Telia,82.9,73.54,,529.7,71,67,290,425
24.83168025,60.22387167,DNA,,12.2,,,83,37,342,299
24.83168025,60.22387167,Elisa,10.4,31.975,,618.2,37,51,134,132
24.83168025,60.22387167,Telia,,51.7,680.4,,78,57,279,331
24.83168025,60.22610217,DNA,160,,,,102,60,355,304
24.83168025,60.22610217,Elisa,,105.3,,,53,65,142,127
24.83168025,60.22610217,Telia,68.3,155.7,,,69,60,274,244
24.83168025,60.22833251,Elisa,73,,,,62,56,147,138
24.83168025,60.22833251,Telia,,110.8,,,54,72,272,183
24.83168025,60.2305627,DNA,10.5,,,,41,66,401,290
24.83168025,60.2305627,Elisa,,100.5,,,57,65,150,149
24.83168025,60.2305627,Telia,33.15,,,,39,57,270,159
24.83168025,60.23279275,DNA,21.1,57.6,400.3,265.9,40,58,404,283
24.83168025,60.23279275,Elisa,35.86666667,86.8,,39.4,54,67,151,161
24.83168025,60.23279275,Telia,50.75,59.6,,,40,50,269,185
24.83168025,60.23502263,DNA,,31.9,,,56,43,393,281
24.83168025,60.23502263,Elisa,,107.6,,449,64,71,162,279
24.83168025,60.23502263,Telia,25.4,43.84,,,39,46,268,240
24.83168025,60.23725237,DNA,,10.5,,,70,36,378,287
24.83168025,60.23725237,Elisa,72.21666667,29.4,,104.6,68,46,195,234
24.83168025,60.23725237,Telia,40.8,32.4,,,50,50,273,301
24.83168025,60.23948196,DNA,61.9,,,,74,50,366,302
24.83168025,60.23948196,Elisa,99.5,12.9,,,70,37,229,248
24.83168025,60.23948196,Telia,65.6,56.55,,,56,65,289,356
24.83168025,60.24171139,DNA,68.75,55.26666667,,,73,55,356,325
24.83168025,60.24171139,Elisa,42.5,49.625,,162.35,54,43,228,205
24.83168025,60.24171139,Telia,,,,474.9,46,80,322,414
24.83168025,60.24394068,DNA,,20.2,,,80,50,349,348
24.83168025,60.24394068,Elisa,56,,75.4,246.4,49,33,146,204
